,ID,DATE,DAY,MONTH,YEAR,TIME,LAT,LONG,ROWID,testDate,Season
965,X13292,6-19-94,19,June,1994,.,65.026,-61.709,993,1994-06-19,break
966,X13289,6-19-94,19,June,1994,.,66.173,-60.715,994,1994-06-19,break
967,X12080,6-20-94,20,June,1994,20:44,61.85,-64.15,995,1994-06-20,break
968,X13284,6-20-94,20,June,1994,.,65.313,-59.57,996,1994-06-20,break
969,X10700,6-21-94,21,June,1994,19:53,66.117,-58.583,997,1994-06-21,break
970,X10703,6-22-94,22,June,1994,17:59,63.733,-63.65,998,1994-06-22,break
971,X13428,6-22-94,22,June,1994,.,68.175,-57.944,999,1994-06-22,break
972,X12086,6-24-94,24,June,1994,0:39,58.3,-62.617,1000,1994-06-24,break
973,X11975,6-24-94,24,June,1994,20:52,58.55,-62.9,1001,1994-06-24,break
974,X12092,6-25-94,25,June,1994,22:23,60.433,-63.4,1003,1994-06-25,break
975,X12080,6-25-94,25,June,1994,19:01,62.083,-63.95,1004,1994-06-25,break
976,X13292,6-25-94,25,June,1994,.,64.559,-61.879,1005,1994-06-25,break
977,X13289,6-25-94,25,June,1994,.,65.796,-60.133,1006,1994-06-25,break
978,X10700,6-26-94,26,June,1994,20:34,66.733,-57.8,1007,1994-06-26,break
979,X10703,6-27-94,27,June,1994,19:56,63.767,-62.45,1008,1994-06-27,break
980,X12086,6-28-94,28,June,1994,22:52,58.483,-62.7,1009,1994-06-28,break
981,X11974,6-28-94,28,June,1994,12:58,58.85,-63.267,1010,1994-06-28,break
982,X13428,6-28-94,28,June,1994,.,67.669,-56.157,1011,1994-06-28,break
983,X12092,6-30-94,30,June,1994,22:07,60.8,-64.167,1012,1994-06-30,break
984,X12080,6-30-94,30,June,1994,20:30,62.867,-62.817,1013,1994-06-30,break
985,X13289,7-01-94,1,July,1994,.,65.356,-59.827,1014,1994-07-01,break
986,X10703,7-02-94,2,July,1994,15:58,64.633,-62.317,1015,1994-07-02,break
987,X11975,7-04-94,4,July,1994,17:11,58.333,-62.55,1016,1994-07-04,break
988,X10374,7-04-94,4,July,1994,20:30,60.1,-62.5,1017,1994-07-04,break
989,X13428,7-04-94,4,July,1994,.,67.324,-56.542,1018,1994-07-04,break
990,X12080,7-05-94,5,July,1994,17:05,62.6,-63.717,1019,1994-07-05,break
991,X10700,7-06-94,6,July,1994,20:10,66.183,-58.25,1020,1994-07-06,break
992,X13292,7-07-94,7,July,1994,.,62.319,-63.585,1021,1994-07-07,break
993,X13289,7-07-94,7,July,1994,.,65.574,-60.905,1022,1994-07-07,break
994,X12092,7-10-94,10,July,1994,20:57,60.683,-63.767,1023,1994-07-10,break
995,X12080,7-10-94,10,July,1994,19:17,63.283,-63.767,1024,1994-07-10,break
996,X13428,7-10-94,10,July,1994,.,66.506,-57.447,1025,1994-07-10,break
997,X10703,7-12-94,12,July,1994,18:56,64.817,-60.317,1026,1994-07-12,summer
998,X13292,7-13-94,13,July,1994,.,62.374,-64.189,1027,1994-07-13,summer
999,X13289,7-13-94,13,July,1994,.,65.89,-61.327,1028,1994-07-13,summer
1000,X13284,7-14-94,14,July,1994,.,65.318,-57.852,1029,1994-07-14,summer
1001,X12080,7-15-94,15,July,1994,18:19,63.45,-63.783,1030,1994-07-15,summer
1002,X13428,7-16-94,16,July,1994,.,66.493,-57.348,1031,1994-07-16,summer
1003,X10703,7-17-94,17,July,1994,16:10,64.783,-61.7,1032,1994-07-17,summer
1004,X12086,7-18-94,18,July,1994,22:18,57.3,-60.683,1033,1994-07-18,summer
1005,X13292,7-19-94,19,July,1994,.,62.706,-63.43,1034,1994-07-19,summer
1006,X13289,7-19-94,19,July,1994,.,64.924,-58.957,1035,1994-07-19,summer
1007,X12092,7-20-94,20,July,1994,20:39,61.017,-64.933,1036,1994-07-20,summer
1008,X12080,7-20-94,20,July,1994,20:38,64.067,-63.783,1037,1994-07-20,summer
1009,X10700,7-21-94,21,July,1994,21:15,66.367,-56.717,1038,1994-07-21,summer
1010,X13428,7-22-94,22,July,1994,.,65.995,-56.476,1039,1994-07-22,summer
1011,X13292,7-25-94,25,July,1994,.,63.061,-62.735,1040,1994-07-25,summer
1012,X12080,7-25-94,25,July,1994,21:29,64.25,-63.6,1041,1994-07-25,summer
1013,X13289,7-25-94,25,July,1994,.,64.337,-59.606,1042,1994-07-25,summer
1014,X13284,7-26-94,26,July,1994,.,66.019,-57.397,1043,1994-07-26,summer
1015,X12080,7-30-94,30,July,1994,16:58,63.967,-63.867,1044,1994-07-30,summer
1016,X13289,7-31-94,31,July,1994,.,62.222,-62.48,1045,1994-07-31,summer
1017,X10700,7-31-94,31,July,1994,18:22,65.767,-58.333,1046,1994-07-31,summer
1018,X13428,8-03-94,3,August,1994,.,65.112,-59.943,1047,1994-08-03,summer
1019,X13284,8-03-94,3,August,1994,.,66.264,-57.538,1048,1994-08-03,summer
1020,X12092,8-04-94,4,August,1994,19:09,60.35,-64.533,1049,1994-08-04,summer
1021,X12080,8-04-94,4,August,1994,19:14,64.117,-63.717,1050,1994-08-04,summer
1022,X10700,8-05-94,5,August,1994,22:31,66.967,-58.083,1051,1994-08-05,summer
1023,X13289,8-06-94,6,August,1994,.,63.272,-64.192,1052,1994-08-06,summer
1024,X13292,8-06-94,6,August,1994,.,63.976,-63.58,1053,1994-08-06,summer
1025,X13428,8-09-94,9,August,1994,.,65.302,-61.056,1054,1994-08-09,summer
1026,X13289,8-12-94,12,August,1994,.,63.767,-64.443,1055,1994-08-12,summer
1027,X11975,8-13-94,13,August,1994,19:03,58.717,-63,1056,1994-08-13,summer
1028,X12092,8-14-94,14,August,1994,20:54,60.4,-64.533,1057,1994-08-14,summer
1029,X12080,8-14-94,14,August,1994,20:33,63.7,-64,1058,1994-08-14,summer
1030,X13289,8-18-94,18,August,1994,.,63.846,-64.377,1059,1994-08-18,summer
1031,X12092,8-19-94,19,August,1994,19:28,60.383,-64.517,1060,1994-08-19,summer
1032,X12080,8-19-94,19,August,1994,19:29,63.2,-64.55,1061,1994-08-19,summer
1033,X11975,8-23-94,23,August,1994,21:02,58.85,-63.117,1062,1994-08-23,summer
1034,X12092,8-24-94,24,August,1994,20:37,60.367,-64.567,1063,1994-08-24,summer
1035,X13289,8-24-94,24,August,1994,.,63.929,-64.158,1064,1994-08-24,summer
1036,X13289,8-30-94,30,August,1994,.,64.095,-64.533,1065,1994-08-30,summer
1037,X13292,8-30-94,30,August,1994,.,64.275,-64.628,1066,1994-08-30,summer
1038,X11975,9-02-94,2,September,1994,19:06,58.85,-63.117,1067,1994-09-02,summer
1039,X13428,9-02-94,2,September,1994,.,66.474,-62.167,1068,1994-09-02,summer
1040,X12092,9-03-94,3,September,1994,22:02,60.383,-64.517,1069,1994-09-03,summer
1041,X13289,9-05-94,5,September,1994,.,64.091,-64.511,1070,1994-09-05,summer
1042,X13292,9-05-94,5,September,1994,.,64.655,-65.247,1071,1994-09-05,summer
1043,X12086,9-06-94,6,September,1994,22:34,57.867,-62.183,1072,1994-09-06,summer
1044,X12092,9-08-94,8,September,1994,20:24,60.383,-64.533,1073,1994-09-08,summer
1045,X13428,9-08-94,8,September,1994,.,66.474,-62.167,1074,1994-09-08,summer
1046,X13746,9-08-94,8,September,1994,.,67.253,-63.17,1075,1994-09-08,summer
1047,X13746,9-09-94,9,September,1994,.,67.265,-63.194,1076,1994-09-09,summer
1048,X13746,9-10-94,10,September,1994,.,67.26,-63.123,1077,1994-09-10,summer
1049,X13289,9-11-94,11,September,1994,.,64.109,-64.54,1078,1994-09-11,summer
1050,X13746,9-11-94,11,September,1994,.,67.257,-63.192,1079,1994-09-11,summer
1051,X11975,9-12-94,12,September,1994,19:39,58.917,-63.15,1080,1994-09-12,summer
1052,X13746,9-12-94,12,September,1994,.,67.156,-63.546,1081,1994-09-12,summer
1053,X12080,9-13-94,13,September,1994,17:43,64.083,-64.583,1082,1994-09-13,summer
1054,X13746,9-13-94,13,September,1994,.,67.16,-63.602,1083,1994-09-13,summer
1055,X10700,9-14-94,14,September,1994,20:55,66.767,-61.817,1084,1994-09-14,summer
1056,X13746,9-14-94,14,September,1994,.,67.116,-63.644,1085,1994-09-14,summer
1057,X13746,9-15-94,15,September,1994,.,67.121,-63.721,1086,1994-09-15,summer
1058,X13746,9-16-94,16,September,1994,.,67.16,-63.681,1087,1994-09-16,summer
1059,X13292,9-17-94,17,September,1994,.,64.655,-65.247,1088,1994-09-17,summer
1060,X13746,9-17-94,17,September,1994,.,67.123,-63.721,1089,1994-09-17,summer
1061,X13746,9-18-94,18,September,1994,.,67.131,-63.763,1090,1994-09-18,summer
1062,X13746,9-20-94,20,September,1994,.,67.078,-63.61,1091,1994-09-20,summer
1063,X13746,9-21-94,21,September,1994,.,67.097,-63.668,1092,1994-09-21,summer
1064,X13746,9-22-94,22,September,1994,.,67.073,-63.686,1093,1994-09-22,summer
1065,X13292,9-23-94,23,September,1994,.,64.655,-65.247,1094,1994-09-23,summer
1066,X13746,9-23-94,23,September,1994,.,67.075,-63.771,1095,1994-09-23,summer
1067,X13746,9-24-94,24,September,1994,.,67.066,-63.801,1096,1994-09-24,summer
1068,X13746,9-25-94,25,September,1994,.,67.064,-63.775,1097,1994-09-25,summer
1069,X13428,9-26-94,26,September,1994,.,66.474,-62.167,1098,1994-09-26,summer
1070,X11975,9-27-94,27,September,1994,19:51,59.3,-63.5,1099,1994-09-27,summer
1071,X12080,9-28-94,28,September,1994,18:04,64.233,-64.283,1100,1994-09-28,summer
1072,X13746,9-28-94,28,September,1994,.,67.088,-63.871,1101,1994-09-28,summer
1073,X13289,9-29-94,29,September,1994,.,64.094,-64.478,1102,1994-09-29,summer
1074,X13746,9-29-94,29,September,1994,.,67.088,-63.871,1103,1994-09-29,summer
1075,X13746,9-30-94,30,September,1994,.,67.088,-63.871,1104,1994-09-30,summer
1076,X13746,10-01-94,1,October,1994,.,67.088,-63.871,1105,1994-10-01,summer
1077,X11975,10-02-94,2,October,1994,18:50,59.317,-63.517,1106,1994-10-02,summer
1078,X13428,10-02-94,2,October,1994,.,66.474,-62.167,1107,1994-10-02,summer
1079,X13746,10-02-94,2,October,1994,.,67.088,-63.871,1108,1994-10-02,summer
1080,X12080,10-03-94,3,October,1994,18:39,64.117,-64.617,1109,1994-10-03,summer
1081,X13746,10-03-94,3,October,1994,.,67.088,-63.871,1110,1994-10-03,summer
1082,X13289,10-05-94,5,October,1994,.,64.124,-64.447,1111,1994-10-05,summer
1083,X13746,10-05-94,5,October,1994,.,67.088,-63.871,1112,1994-10-05,summer
1084,X11975,10-07-94,7,October,1994,21:27,59.25,-63.533,1113,1994-10-07,summer
1085,X13746,10-07-94,7,October,1994,.,67.088,-63.871,1114,1994-10-07,summer
1086,X12080,10-08-94,8,October,1994,21:04,64.133,-64.517,1115,1994-10-08,summer
1087,X13428,10-08-94,8,October,1994,.,66.474,-62.167,1116,1994-10-08,summer
1088,X13746,10-08-94,8,October,1994,.,67.088,-63.871,1117,1994-10-08,summer
1089,X13746,10-09-94,9,October,1994,.,67.088,-63.871,1118,1994-10-09,summer
1090,X13746,10-10-94,10,October,1994,.,67.088,-63.871,1119,1994-10-10,summer
1091,X13289,10-11-94,11,October,1994,.,64.133,-64.486,1120,1994-10-11,summer
1092,X13746,10-11-94,11,October,1994,.,67.088,-63.871,1121,1994-10-11,summer
1093,X13746,10-12-94,12,October,1994,.,67.088,-63.871,1122,1994-10-12,summer
1094,X12092,10-13-94,13,October,1994,20:55,60.367,-64.583,1123,1994-10-13,summer
1095,X12080,10-13-94,13,October,1994,21:40,64,-64.583,1124,1994-10-13,summer
1096,X13746,10-13-94,13,October,1994,.,67.088,-63.871,1125,1994-10-13,summer
1097,X13746,10-16-94,16,October,1994,.,67.088,-63.871,1126,1994-10-16,summer
1098,X11975,10-17-94,17,October,1994,19:09,59.2,-63.6,1127,1994-10-17,summer
1099,X13289,10-17-94,17,October,1994,.,64.151,-64.591,1128,1994-10-17,summer
1100,X13746,10-17-94,17,October,1994,.,67.088,-63.871,1129,1994-10-17,summer
1101,X12092,10-18-94,18,October,1994,18:55,60.383,-64.567,1130,1994-10-18,summer
1102,X12080,10-18-94,18,October,1994,20:34,63.967,-64.417,1131,1994-10-18,summer
1103,X13428,10-20-94,20,October,1994,.,66.474,-62.167,1132,1994-10-20,summer
1104,X12086,10-21-94,21,October,1994,23:02,57.883,-62.15,1133,1994-10-21,summer
1105,X12080,10-23-94,23,October,1994,19:36,63.85,-64.233,1134,1994-10-23,summer
1106,X13289,10-23-94,23,October,1994,.,64.475,-65.262,1135,1994-10-23,summer
1107,X13292,10-23-94,23,October,1994,.,64.655,-65.247,1136,1994-10-23,summer
1108,X13746,10-23-94,23,October,1994,.,67.088,-63.871,1137,1994-10-23,summer
1109,X13746,10-25-94,25,October,1994,.,67.088,-63.871,1138,1994-10-25,summer
1110,X13428,10-26-94,26,October,1994,.,66.474,-62.167,1139,1994-10-26,summer
1111,X13746,10-27-94,27,October,1994,.,67.088,-63.871,1140,1994-10-27,summer
1112,X12080,10-28-94,28,October,1994,22:13,63.8,-64.1,1141,1994-10-28,summer
1113,X13746,10-28-94,28,October,1994,.,67.088,-63.871,1142,1994-10-28,summer
1114,X13289,10-29-94,29,October,1994,.,64.756,-65.353,1143,1994-10-29,summer
1115,X13746,10-29-94,29,October,1994,.,67.088,-63.871,1144,1994-10-29,summer
1116,X13746,10-30-94,30,October,1994,.,67.088,-63.871,1145,1994-10-30,summer
1117,X13746,10-31-94,31,October,1994,.,67.088,-63.871,1146,1994-10-31,summer
1118,X11975,11-01-94,1,November,1994,19:24,59.05,-63.383,1147,1994-11-01,summer
1119,X13428,11-01-94,1,November,1994,.,66.474,-62.167,1148,1994-11-01,summer
1120,X12080,11-02-94,2,November,1994,20:50,63.817,-64.15,1149,1994-11-02,summer
1121,X13289,11-04-94,4,November,1994,.,64.431,-65.379,1150,1994-11-04,summer
1122,X13292,11-04-94,4,November,1994,.,64.655,-65.247,1151,1994-11-04,summer
1123,X11975,11-06-94,6,November,1994,21:45,58.833,-63.217,1152,1994-11-06,summer
1124,X12092,11-07-94,7,November,1994,21:54,60.333,-64.517,1153,1994-11-07,summer
1125,X13428,11-07-94,7,November,1994,.,66.474,-62.167,1154,1994-11-07,summer
1126,X13746,11-07-94,7,November,1994,.,67.088,-63.871,1155,1994-11-07,summer
1127,X13289,11-10-94,10,November,1994,.,64.488,-65.033,1156,1994-11-10,summer
1128,X12092,11-12-94,12,November,1994,21:47,60.317,-64.517,1157,1994-11-12,summer
1129,X12080,11-12-94,12,November,1994,22:13,63.567,-63.983,1158,1994-11-12,summer
1130,X13746,11-13-94,13,November,1994,.,67.088,-63.871,1159,1994-11-13,summer
1131,X12086,11-16-94,16,November,1994,0:00,57.883,-62.133,1160,1994-11-16,summer
1132,X11975,11-16-94,16,November,1994,21:21,58.8,-63.15,1161,1994-11-16,summer
1133,X13289,11-16-94,16,November,1994,.,64.615,-65.287,1162,1994-11-16,summer
1134,X12080,11-17-94,17,November,1994,21:11,63.283,-64.05,1163,1994-11-17,summer
1135,X13428,11-19-94,19,November,1994,.,66.474,-62.167,1164,1994-11-19,summer
1136,X13746,11-19-94,19,November,1994,.,67.254,-63.251,1165,1994-11-19,summer
1137,X11975,11-21-94,21,November,1994,18:39,58.817,-63.083,1166,1994-11-21,summer
1138,X12080,11-22-94,22,November,1994,18:28,63.55,-64.583,1167,1994-11-22,summer
1139,X13289,11-22-94,22,November,1994,.,64.636,-65.404,1168,1994-11-22,summer
1140,X13292,11-22-94,22,November,1994,.,64.655,-65.247,1169,1994-11-22,summer
1141,X13746,11-25-94,25,November,1994,.,65.705,-59.857,1170,1994-11-25,summer
1142,X13428,11-25-94,25,November,1994,.,66.474,-62.167,1171,1994-11-25,summer
1143,X11975,11-26-94,26,November,1994,19:18,58.8,-63.133,1172,1994-11-26,summer
1144,X12080,11-27-94,27,November,1994,21:22,63.9,-63.917,1173,1994-11-27,summer
1145,X13289,11-28-94,28,November,1994,.,64.228,-62.334,1174,1994-11-28,summer
1146,X12086,11-30-94,30,November,1994,23:36,57.883,-62.15,1175,1994-11-30,freeze
1147,X13437,11-30-94,30,November,1994,.,63.866,-62.049,1176,1994-11-30,freeze
1148,X13437,12-01-94,1,December,1994,.,63.526,-62.566,1177,1994-12-01,freeze
1149,X13746,12-01-94,1,December,1994,.,64.633,-60.452,1178,1994-12-01,freeze
1150,X13428,12-01-94,1,December,1994,.,66.474,-62.167,1179,1994-12-01,freeze
1151,X12080,12-02-94,2,December,1994,19:45,62.467,-62.483,1180,1994-12-02,freeze
1152,X13437,12-03-94,3,December,1994,.,63.419,-63.919,1181,1994-12-03,freeze
1153,X13289,12-04-94,4,December,1994,.,62.686,-61.281,1182,1994-12-04,freeze
1154,X11975,12-06-94,6,December,1994,22:16,58.783,-63.183,1183,1994-12-06,freeze
1155,X12092,12-07-94,7,December,1994,18:44,60.333,-64.5,1184,1994-12-07,freeze
1156,X12080,12-07-94,7,December,1994,21:05,61.617,-62.4,1185,1994-12-07,freeze
1157,X13746,12-07-94,7,December,1994,.,64.06,-58.993,1186,1994-12-07,freeze
1158,X13428,12-07-94,7,December,1994,.,66.474,-62.167,1187,1994-12-07,freeze
1159,X13289,12-10-94,10,December,1994,.,62.585,-61.365,1188,1994-12-10,freeze
1160,X12086,12-11-94,11,December,1994,1:01,57.9,-62.133,1189,1994-12-11,freeze
1161,X12092,12-12-94,12,December,1994,20:56,60.333,-64.517,1190,1994-12-12,freeze
1162,X12080,12-12-94,12,December,1994,16:02,62.067,-62.05,1191,1994-12-12,freeze
1163,X13746,12-13-94,13,December,1994,.,64.21,-60.558,1192,1994-12-13,freeze
1164,X13428,12-13-94,13,December,1994,.,66.474,-62.167,1193,1994-12-13,freeze
1165,X13289,12-16-94,16,December,1994,.,62.074,-61.415,1194,1994-12-16,freeze
1166,X12092,12-17-94,17,December,1994,20:48,60.333,-64.517,1195,1994-12-17,freeze
1167,X12080,12-17-94,17,December,1994,18:23,61.167,-62.167,1196,1994-12-17,freeze
1168,X13746,12-19-94,19,December,1994,.,64.591,-58.794,1197,1994-12-19,freeze
1169,X11975,12-21-94,21,December,1994,21:01,58.733,-63,1198,1994-12-21,freeze
1170,X12080,12-22-94,22,December,1994,22:21,59.617,-60.8,1199,1994-12-22,freeze
1171,X12092,12-22-94,22,December,1994,18:59,60.333,-64.5,1200,1994-12-22,freeze
1172,X13292,12-22-94,22,December,1994,.,64.655,-65.247,1201,1994-12-22,freeze
1173,X13746,12-25-94,25,December,1994,.,64.034,-58.581,1202,1994-12-25,freeze
1174,X13428,12-25-94,25,December,1994,.,66.474,-62.167,1203,1994-12-25,freeze
1175,X11975,12-26-94,26,December,1994,21:32,58.733,-62.9,1204,1994-12-26,freeze
1176,X12080,12-27-94,27,December,1994,20:30,58.233,-60.067,1205,1994-12-27,freeze
1177,X12092,12-27-94,27,December,1994,19:39,60.333,-64.5,1206,1994-12-27,freeze
1178,X13289,12-28-94,28,December,1994,.,61.947,-61.149,1207,1994-12-28,freeze
1179,X13292,12-28-94,28,December,1994,.,64.655,-65.247,1208,1994-12-28,freeze
1180,X12086,12-31-94,31,December,1994,0:25,57.883,-62.15,1209,1994-12-31,freeze
1181,X11975,12-31-94,31,December,1994,20:44,58.5,-62.817,1210,1994-12-31,freeze
1182,X13746,12-31-94,31,December,1994,.,64.334,-59.438,1211,1994-12-31,freeze
1183,X13428,12-31-94,31,December,1994,.,66.474,-62.167,1212,1994-12-31,freeze
1184,X12092,1-01-95,1,January,1995,20:23,60.333,-64.5,1213,1995-01-01,freeze
1185,X13289,1-03-95,3,January,1995,.,62.21,-61.914,1214,1995-01-03,freeze
1186,X13292,1-03-95,3,January,1995,.,64.655,-65.247,1215,1995-01-03,freeze
1187,X11975,1-05-95,5,January,1995,19:27,58.533,-62.75,1216,1995-01-05,freeze
1188,X10374,1-05-95,5,January,1995,21:08,61.6,-64.983,1217,1995-01-05,freeze
1189,X12080,1-06-95,6,January,1995,21:53,56.9,-61.333,1218,1995-01-06,freeze
1190,X13746,1-06-95,6,January,1995,.,64.327,-59.299,1219,1995-01-06,freeze
1191,X13428,1-06-95,6,January,1995,.,66.474,-62.167,1220,1995-01-06,freeze
1192,X13292,1-09-95,9,January,1995,.,64.655,-65.247,1221,1995-01-09,freeze
1193,X11975,1-10-95,10,January,1995,21:45,58.617,-62.867,1223,1995-01-10,freeze
1194,X12080,1-11-95,11,January,1995,21:36,56.917,-61.3,1224,1995-01-11,freeze
1195,X13746,1-12-95,12,January,1995,.,64.003,-58.277,1225,1995-01-12,freeze
1196,X11975,1-15-95,15,January,1995,20:21,58.617,-62.767,1226,1995-01-15,freeze
1197,X13289,1-15-95,15,January,1995,.,61.611,-64.036,1227,1995-01-15,freeze
1198,X10374,1-15-95,15,January,1995,23:38,61.617,-64.983,1228,1995-01-15,freeze
1199,X12080,1-16-95,16,January,1995,17:13,56.883,-60.983,1229,1995-01-16,freeze
1200,X13746,1-18-95,18,January,1995,.,63.657,-58.708,1230,1995-01-18,freeze
1201,X13428,1-18-95,18,January,1995,.,66.474,-62.167,1231,1995-01-18,freeze
1202,X12086,1-19-95,19,January,1995,23:56,57.883,-62.117,1232,1995-01-19,winter
1203,X11975,1-20-95,20,January,1995,21:25,58.65,-62.8,1233,1995-01-20,winter
1204,X12080,1-21-95,21,January,1995,21:12,56.967,-61.1,1234,1995-01-21,winter
1205,X12092,1-21-95,21,January,1995,21:14,60.333,-64.5,1235,1995-01-21,winter
1206,X13292,1-21-95,21,January,1995,.,64.655,-65.247,1236,1995-01-21,winter
1207,X12086,1-24-95,24,January,1995,23:45,57.883,-62.15,1237,1995-01-24,winter
1208,X13746,1-24-95,24,January,1995,.,63.978,-59.502,1238,1995-01-24,winter
1209,X11975,1-25-95,25,January,1995,22:03,58.567,-62.917,1239,1995-01-25,winter
1210,X10374,1-25-95,25,January,1995,23:25,61.617,-64.983,1240,1995-01-25,winter
1211,X12092,1-26-95,26,January,1995,20:10,60.35,-64.467,1241,1995-01-26,winter
1212,X13292,1-27-95,27,January,1995,.,64.655,-65.247,1242,1995-01-27,winter
1213,X12086,1-29-95,29,January,1995,23:36,57.9,-62.15,1243,1995-01-29,winter
1214,X11975,1-30-95,30,January,1995,21:33,58.65,-62.867,1244,1995-01-30,winter
1215,X13746,1-30-95,30,January,1995,.,64.986,-60.107,1245,1995-01-30,winter
1216,X13428,1-30-95,30,January,1995,.,66.474,-62.167,1246,1995-01-30,winter
1217,X13289,2-02-95,2,February,1995,.,61.479,-63.746,1247,1995-02-02,winter
1218,X13292,2-02-95,2,February,1995,.,64.655,-65.247,1248,1995-02-02,winter
1219,X11975,2-04-95,4,February,1995,21:25,58.733,-62.917,1249,1995-02-04,winter
1220,X12080,2-05-95,5,February,1995,22:44,57.95,-62.017,1251,1995-02-05,winter
1221,X13746,2-05-95,5,February,1995,.,64.618,-57.409,1252,1995-02-05,winter
1222,X13428,2-05-95,5,February,1995,.,66.474,-62.167,1253,1995-02-05,winter
1223,X13292,2-08-95,8,February,1995,.,64.655,-65.247,1254,1995-02-08,winter
1224,X11975,2-09-95,9,February,1995,15:52,58.567,-62.8,1255,1995-02-09,winter
1225,X12080,2-10-95,10,February,1995,20:55,57.933,-62.1,1256,1995-02-10,winter
1226,X12092,2-10-95,10,February,1995,20:59,60.35,-64.517,1257,1995-02-10,winter
1227,X13746,2-11-95,11,February,1995,.,63.47,-59.775,1258,1995-02-11,winter
1228,X12086,2-13-95,13,February,1995,23:12,57.883,-62.15,1260,1995-02-13,winter
1229,X11975,2-14-95,14,February,1995,21:08,58.583,-62.95,1261,1995-02-14,winter
1230,X13292,2-14-95,14,February,1995,.,64.655,-65.247,1262,1995-02-14,winter
1231,X12080,2-15-95,15,February,1995,16:27,57.883,-62.233,1263,1995-02-15,winter
1232,X13746,2-17-95,17,February,1995,.,63.169,-59.39,1264,1995-02-17,winter
1233,X13428,2-17-95,17,February,1995,.,66.474,-62.167,1265,1995-02-17,winter
1234,X11975,2-19-95,19,February,1995,17:24,58.667,-62.85,1266,1995-02-19,winter
1235,X12080,2-20-95,20,February,1995,22:19,57.833,-61.767,1267,1995-02-20,winter
1236,X13292,2-20-95,20,February,1995,.,64.655,-65.247,1268,1995-02-20,winter
1237,X13746,2-23-95,23,February,1995,.,63.283,-60.008,1269,1995-02-23,winter
1238,X13437,2-23-95,23,February,1995,.,63.409,-64.334,1270,1995-02-23,winter
1239,X13428,2-23-95,23,February,1995,.,66.474,-62.167,1271,1995-02-23,winter
1240,X11975,2-24-95,24,February,1995,20:52,58.483,-63.2,1272,1995-02-24,winter
1241,X13289,2-26-95,26,February,1995,.,61.369,-64.389,1273,1995-02-26,winter
1242,X13437,2-26-95,26,February,1995,.,63.398,-64.318,1274,1995-02-26,winter
1243,X13292,2-26-95,26,February,1995,.,64.655,-65.247,1275,1995-02-26,winter
1244,X13437,2-27-95,27,February,1995,.,63.393,-64.189,1276,1995-02-27,winter
1245,X12086,2-28-95,28,February,1995,22:44,57.883,-62.167,1277,1995-02-28,winter
1246,X12086,2-28-95,28,February,1995,22:44,57.883,-62.167,1278,1995-02-28,winter
1247,X13437,2-28-95,28,February,1995,.,63.388,-64.112,1279,1995-02-28,winter
1248,X13746,3-01-95,1,March,1995,.,64.104,-58.054,1280,1995-03-01,winter
1249,X13428,3-01-95,1,March,1995,.,66.474,-62.167,1281,1995-03-01,winter
1250,X12080,3-02-95,2,March,1995,18:48,57.917,-61.633,1282,1995-03-02,winter
1251,X13437,3-02-95,2,March,1995,.,63.218,-63.607,1283,1995-03-02,winter
1252,X13437,3-03-95,3,March,1995,.,63.134,-63.28,1284,1995-03-03,winter
1253,X13289,3-04-95,4,March,1995,.,61.651,-63.482,1285,1995-03-04,winter
1254,X13437,3-04-95,4,March,1995,.,62.901,-62.984,1286,1995-03-04,winter
1255,X13437,3-05-95,5,March,1995,.,62.78,-62.852,1287,1995-03-05,winter
1256,X11975,3-06-95,6,March,1995,18:59,58.567,-62.8,1288,1995-03-06,winter
1257,X13437,3-06-95,6,March,1995,.,62.581,-62.603,1289,1995-03-06,winter
1258,X12080,3-07-95,7,March,1995,17:55,57.917,-60,1290,1995-03-07,winter
1259,X13437,3-07-95,7,March,1995,.,62.422,-62.052,1291,1995-03-07,winter
1260,X13746,3-07-95,7,March,1995,.,63.77,-59.952,1292,1995-03-07,winter
1261,X13428,3-07-95,7,March,1995,.,66.474,-62.167,1293,1995-03-07,winter
1262,X13289,3-10-95,10,March,1995,.,61.89,-63.356,1294,1995-03-10,winter
1263,X11975,3-11-95,11,March,1995,20:28,58.5,-63.167,1295,1995-03-11,winter
1264,X10374,3-11-95,11,March,1995,23:48,61.167,-65.417,1296,1995-03-11,winter
1265,X12080,3-12-95,12,March,1995,21:41,56.667,-59.883,1297,1995-03-12,winter
1266,X13746,3-13-95,13,March,1995,.,64.138,-59.484,1298,1995-03-13,winter
1267,X13437,3-14-95,14,March,1995,.,61.89,-61.65,1299,1995-03-14,winter
1268,X12086,3-15-95,15,March,1995,23:58,57.85,-62.15,1300,1995-03-15,winter
1269,X13437,3-15-95,15,March,1995,.,61.869,-61.61,1301,1995-03-15,winter
1270,X11975,3-16-95,16,March,1995,17:58,58.517,-62.95,1302,1995-03-16,winter
1271,X10374,3-16-95,16,March,1995,23:39,60.867,-65.333,1303,1995-03-16,winter
1272,X13289,3-16-95,16,March,1995,.,61.167,-63.361,1304,1995-03-16,winter
1273,X13292,3-16-95,16,March,1995,.,64.655,-65.247,1305,1995-03-16,winter
1274,X12080,3-17-95,17,March,1995,21:35,56.067,-59.733,1306,1995-03-17,winter
1275,X12092,3-17-95,17,March,1995,19:59,60.333,-64.517,1307,1995-03-17,winter
